Population,Ind,F_ROH,Mean_ROH_size,Sum_short_ROH,Sum_long_ROH,Total_length_ROH,class_1_ROH,class_2_ROH,class_3_ROH,class_4_ROH,class_5_ROH,class_6_ROH,class_7_ROH
Mali_Fulani_Diafarabe,FDia15,0.007971917,2.3915751,142.359983,23.915751,0.01,69.111498,59.76547,17.033657,20.365109,NA,NA,NA
Mali_Fulani_Diafarabe,FDia16,0.008501041,2.833680222,133.703072,25.503122,0.009,63.859491,55.7061,15.721454,15.231477,8.687672,NA,NA
Mali_Fulani_Diafarabe,FDia17,0.039466159,5.638022762,138.858893,118.398478,0.021,63.167165,51.01708,34.964957,19.891735,9.548576,14.989358,36.517006
Mali_Fulani_Diafarabe,FDia22,0.016371543,3.778048462,149.241532,49.11463,0.013,65.822526,64.517359,24.051889,21.794144,5.641364,6.287921,10.240959
Mali_Fulani_Diafarabe,FDia25,0.005434598,3.2607586,121.234205,16.303793,0.005,54.597499,52.318139,19.783127,NA,10.839233,NA,NA
Mali_Fulani_Diafarabe,FDia27,0.00815951,2.719836778,163.254498,24.478531,0.009,73.786523,70.365872,27.37588,4.202421,5.357052,6.645281,NA
Mali_Fulani_Diafarabe,FDia31,0.016414173,2.4621259,133.42455,49.242518,0.02,65.146638,52.954314,31.494345,26.233304,NA,6.838467,NA
Mali_Fulani_Diafarabe,FDia32,0.016326092,2.577803947,128.550532,48.978275,0.019,55.680584,63.236228,19.775676,23.783452,15.052867,NA,NA
Mali_Fulani_Diafarabe,FDia34,0.088585455,7.38212125,141.891044,265.756365,0.036,59.157837,57.226094,35.22023,34.656431,14.044089,46.474457,35.955464
Mali_Fulani_Diafarabe,FDia36,0.025363705,3.623386381,137.582651,76.091114,0.021,57.906724,58.328569,38.821723,13.405613,10.801896,34.40924,NA
Mali_Fulani_Diafarabe,FDia37,0.013794534,2.955971571,139.315826,41.383602,0.014,57.928385,58.584758,26.160087,33.306363,4.719835,NA,NA
Mali_Fulani_Diafarabe,FDia38,0.041358654,8.2717308,132.919203,124.075962,0.015,61.539106,54.960452,25.272589,7.863194,10.271816,NA,24.110814
Mali_Fulani_Diafarabe,FDia39,NA,NA,101.453036,NA,NA,61.294966,31.595026,8.563044,NA,NA,NA,NA
Mali_Fulani_Diafarabe,FDia40,0.015092296,3.0184592,149.441379,45.276888,0.015,63.724743,63.649311,28.482713,21.569632,10.133043,7.158825,NA
Mali_Fulani_Diafarabe,FDia41,0.006583521,2.821509,136.172966,19.750563,0.007,63.603113,55.413952,22.117844,6.364809,8.423811,NA,NA
BurkinaFaso_Fulani_Banfora,Fban51,0.012463871,2.670829429,170.060078,37.391612,0.014,69.696949,71.524544,39.104662,16.357116,4.586438,6.181981,NA
BurkinaFaso_Fulani_Banfora,Fban52,0.01479875,5.54953125,144.310955,44.39625,0.008,71.587275,54.606225,21.4903,7.401365,NA,13.654523,NA
BurkinaFaso_Fulani_Banfora,FBan53,0.009208385,2.125012,152.713237,27.625156,0.013,62.965496,68.978649,32.858109,15.536139,NA,NA,NA
BurkinaFaso_Fulani_Banfora,FBan55,0.01757498,2.510711476,145.857683,52.724941,0.021,59.369426,61.785514,43.882526,26.492044,NA,7.053114,NA
BurkinaFaso_Fulani_Banfora,FBan63,0.029166044,3.49992532,135.870821,87.498133,0.025,63.934583,55.549993,29.48246,36.281984,5.956421,14.499439,NA
BurkinaFaso_Fulani_Banfora,FBan64,0.026356071,2.928452296,143.520044,79.068212,0.027,64.631385,59.764869,35.011453,35.106565,14.650123,13.423861,NA
BurkinaFaso_Fulani_Banfora,FBan69,0.0142231,2.509958882,143.916533,42.669301,0.017,67.004155,56.569659,29.211516,29.630368,4.170136,NA,NA
BurkinaFaso_Fulani_Banfora,FBan73,0.025155126,2.795014037,130.388323,75.465379,0.027,60.480093,51.585027,33.751269,30.818091,22.826596,6.392626,NA
BurkinaFaso_Fulani_Banfora,FBan77,0.017165553,2.574833,169.027386,51.49666,0.02,74.809514,63.690927,37.316744,33.938937,4.156669,6.611255,NA
BurkinaFaso_Fulani_Banfora,FBan79,0.02560581,3.339888261,150.187554,76.81743,0.023,62.551417,59.773253,45.349793,21.940747,14.987236,7.566269,14.836269
BurkinaFaso_Fulani_Banfora,FBan80,0.021309753,2.663719083,147.279788,63.929258,0.024,72.85135,49.633917,40.041925,30.568436,18.113418,NA,NA
BurkinaFaso_Fulani_Banfora,FBan82,0.037790244,3.657120355,157.041641,113.370731,0.031,71.510149,59.774767,39.213707,35.059592,27.407003,37.447154,NA
BurkinaFaso_Fulani_Banfora,FBan85,0.027157876,4.07368145,159.735493,81.473629,0.02,68.335992,62.418857,36.36631,19.31687,14.449,40.322093,NA
BurkinaFaso_Fulani_Banfora,FBan88,0.029981124,3.59773488,158.398296,89.943372,0.025,70.993904,62.679933,40.671071,31.946326,23.710673,NA,NA
BurkinaFaso_Fulani_Banfora,FBan89,0.124252166,9.091621927,135.716822,372.756499,0.041,59.666143,55.322168,37.617367,32.753455,19.026165,22.685138,26.064441
BurkinaFaso_Fulani_Banfora,FBan90,0.074420031,6.566473324,150.117145,223.260093,0.034,63.051063,71.751276,31.266798,15.349897,29.726848,60.52534,NA
BurkinaFaso_Fulani_Banfora,FBan92,0.029091446,2.9091446,148.323826,87.274338,0.03,65.623054,64.369005,39.574937,28.486869,23.395178,14.149121,NA
BurkinaFaso_Fulani_Banfora,FBan93,0.01512259,3.024518,149.659859,45.36777,0.015,68.125262,52.914348,38.28606,15.091613,13.788595,6.821751,NA
BurkinaFaso_Fulani_Banfora,FBan97,0.104543912,7.467422286,139.244258,313.631736,0.042,51.246881,67.684228,31.961769,52.959592,19.970476,24.907944,13.650516
BurkinaFaso_Fulani_Banfora,FBan99,0.026961722,2.888755964,133.201481,80.885167,0.028,54.583562,55.345785,44.163934,25.728842,19.659781,14.604744,NA
BurkinaFaso_Fulani_Tindangou,ftin01,0.014582565,2.4304275,159.359403,43.747695,0.018,64.046334,68.7617,40.536405,24.764025,4.998634,NA,NA
BurkinaFaso_Fulani_Tindangou,ftin02,0.015485901,2.903606375,160.90427,46.457702,0.016,70.870646,63.928365,38.478732,18.257492,9.605839,6.220898,NA
BurkinaFaso_Fulani_Tindangou,ftin03,0.008690762,2.896920778,150.773555,26.072287,0.009,72.406215,59.109142,26.568841,7.109394,4.067643,7.584607,NA
BurkinaFaso_Fulani_Tindangou,ftin04,0.179927804,7.822947986,129.46869,539.783411,0.069,52.446741,58.102198,40.580387,63.938177,49.870986,36.480566,146.42333
BurkinaFaso_Fulani_Tindangou,ftin05,0.009383369,2.559100636,130.772962,28.150107,0.011,61.601439,57.316627,18.795703,21.2093,NA,NA,NA
BurkinaFaso_Fulani_Tindangou,ftin06,0.013198775,2.329195588,139.668347,39.596325,0.017,65.792781,53.976838,31.628631,27.866422,NA,NA,NA
BurkinaFaso_Fulani_Tindangou,Ftin10,0.025097562,2.788618,142.735895,75.292686,0.027,76.184539,47.319344,35.031991,45.382371,4.144325,9.966011,NA
BurkinaFaso_Fulani_Tindangou,ftin11,0.008678161,2.16954025,114.773951,26.034483,0.012,57.402896,47.078957,24.04311,7.844807,4.438664,NA,NA
BurkinaFaso_Fulani_Tindangou,ftin12,0.016872596,2.664094158,165.742576,50.617789,0.019,64.193789,79.855766,35.214776,20.681099,9.967584,6.447351,NA
BurkinaFaso_Fulani_Tindangou,ftin13,0.033957048,4.07484572,161.065462,101.871143,0.025,67.197808,62.612504,45.418677,22.776662,29.025045,23.800763,12.105146
BurkinaFaso_Fulani_Tindangou,ftin14,0.022658525,4.531705067,158.767825,67.975576,0.015,67.520568,61.526112,34.868543,28.1187,5.808715,NA,12.862845
BurkinaFaso_Fulani_Tindangou,ftin15,0.011555161,3.851720444,139.130449,34.665484,0.009,70.220931,51.848997,20.18905,10.214602,14.698974,6.623379,NA
BurkinaFaso_Fulani_Tindangou,ftin16,0.031231695,3.346253071,135.407166,93.695086,0.028,62.716629,62.42552,31.09498,34.987598,5.551059,9.333811,NA
BurkinaFaso_Fulani_Tindangou,ftin18,0.019770786,2.696016273,170.361672,59.312358,0.022,75.660564,63.496932,54.665946,12.588138,16.242373,7.020077,NA
BurkinaFaso_Fulani_Tindangou,ftin20,0.024270401,2.800430923,162.604269,72.811204,0.026,63.537483,70.00977,42.467867,35.626681,9.344225,14.429447,NA
BurkinaFaso_Fulani_Tindangou,ftin22,0.023034831,3.141113364,169.217679,69.104494,0.022,69.626334,71.555662,42.432133,20.186279,28.47581,6.045955,NA
BurkinaFaso_Fulani_Tindangou,ftin23,0.019326728,2.760961143,154.806787,57.980184,0.021,58.208209,71.532692,34.887754,32.527221,9.259854,6.371241,NA
BurkinaFaso_Fulani_Tindangou,ftin24,0.019771136,3.121758263,150.663457,59.313407,0.019,75.063937,62.271199,25.154703,23.160276,9.52275,14.803999,NA
BurkinaFaso_Fulani_Tindangou,ftin25,0.025605906,2.477990871,160.422815,76.817717,0.031,72.030656,64.883743,45.875801,40.501675,5.555605,8.393052,NA
BurkinaFaso_Fulani_Tindangou,ftin28,0.050939103,6.644230826,154.36676,152.817309,0.023,62.136377,64.923831,35.601937,19.467971,22.004712,8.9278,37.120173
BurkinaFaso_Fulani_Tindangou,ftin29,0.028128929,3.245645692,167.361136,84.386788,0.026,67.012505,75.667185,42.047962,19.810119,24.632982,22.577171,NA
BurkinaFaso_Fulani_Tindangou,ftin32,0.024723876,3.371437636,168.247212,74.171628,0.022,73.083457,70.92961,31.070822,41.738839,8.843132,NA,NA
BurkinaFaso_Fulani_Tindangou,ftin33,0.027673489,3.074832148,144.532238,83.020468,0.027,73.889799,57.973536,28.103635,36.777808,14.138306,16.669622,NA
BurkinaFaso_Fulani_Tindangou,ftin35,0.054663531,4.969411909,143.322653,163.990593,0.033,62.746664,62.601883,33.77183,30.185786,18.532436,45.258471,14.413316
BurkinaFaso_Fulani_Tindangou,ftin36,0.0259301,3.11161204,141.887914,77.790301,0.025,58.814753,60.43173,33.949691,41.177418,25.304623,NA,NA
BurkinaFaso_Fulani_Tindangou,Ftin9,0.003148021,1.8888126,138.000272,9.444063,0.005,70.706222,53.56529,18.991844,4.180979,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR01,0.026523529,3.789075619,133.297561,79.570588,0.021,61.304997,45.92578,32.790122,28.361898,19.665302,9.245263,NA
BurkinaFaso_Fulani_Ziniare,FZR02,0.04704061,7.840101611,122.968638,141.121829,0.018,53.026022,49.257856,30.757659,9.739806,14.484494,7.320409,NA
BurkinaFaso_Fulani_Ziniare,FZR03,0.016144939,4.8434818,128.183595,48.434818,0.01,71.253907,42.336261,23.346,3.767137,9.011479,9.794447,NA
BurkinaFaso_Fulani_Ziniare,FZR04,0.017301483,7.414921429,132.935514,51.90445,0.007,61.743344,54.102367,19.032607,9.011695,5.428569,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR05,0.004226713,2.536028,116.200204,12.68014,0.005,61.523057,44.794733,13.632823,8.929731,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR06,0.011195284,2.3989895,138.347354,33.585853,0.014,63.741531,58.61762,24.339205,21.158414,4.076437,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR07,0.013228007,3.307001667,129.708276,39.68402,0.012,63.78073,52.543422,15.18428,20.585783,8.630935,8.667146,NA
BurkinaFaso_Fulani_Ziniare,FZR08,0.004070921,2.035460333,130.499612,12.212762,0.006,64.928985,50.761885,20.243736,6.777768,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR09,0.01934348,4.835870083,122.731355,58.030441,0.012,59.842215,50.77573,13.799476,11.902635,18.617667,6.768016,NA
BurkinaFaso_Fulani_Ziniare,FZR10,0.009462136,2.580582545,143.235639,28.386408,0.011,72.075724,56.799799,23.139761,14.815766,4.790997,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR11,0.013174258,3.040213308,132.038316,39.522773,0.013,61.550146,53.455112,25.176296,10.959071,20.420464,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR12,0.009516773,2.039308571,137.347485,28.55032,0.014,69.890181,51.623155,27.719521,16.664948,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR13,0.045331488,4.386918194,142.576892,135.994464,0.031,70.171171,62.699386,23.417563,41.818394,16.069486,14.549667,25.740116
BurkinaFaso_Fulani_Ziniare,FZR14,0.02068693,2.820945045,155.292471,62.060791,0.022,71.859854,61.758528,37.47666,26.755097,13.143908,6.359215,NA
BurkinaFaso_Fulani_Ziniare,FZR15,0.02653081,2.744566517,148.928575,79.592429,0.029,68.614474,56.333702,44.567978,37.232332,4.646234,6.911336,10.214948
BurkinaFaso_Fulani_Ziniare,FZR16,0.015253161,3.813290167,124.01282,45.759482,0.012,61.148379,47.371068,20.80087,13.772156,9.772872,6.103169,10.803788
BurkinaFaso_Fulani_Ziniare,FZR17,0.039170365,4.70044376,159.461644,117.511094,0.025,67.365315,66.279816,41.377789,22.497858,19.651301,7.970564,10.853792
BurkinaFaso_Fulani_Ziniare,FZR18,0.035824543,5.970757222,153.598033,107.47363,0.018,71.378335,59.095775,28.296188,26.36146,5.808715,22.105565,12.65409
BurkinaFaso_Fulani_Ziniare,FZR19,0.051152362,4.950228613,141.393317,153.457087,0.031,66.18871,57.31912,29.99603,29.062433,29.80363,45.32422,12.938575
BurkinaFaso_Fulani_Ziniare,FZR20,0.022501949,3.750324833,132.2867,67.505847,0.018,59.022101,53.219052,33.693676,11.983821,14.383156,13.735742,13.754999
BurkinaFaso_Fulani_Ziniare,FZR21,0.036457637,3.77147969,162.172845,109.372911,0.029,69.004345,69.495533,35.130657,45.222385,14.278228,17.63749,20.777118
BurkinaFaso_Fulani_Ziniare,FZR22,0.024683516,3.365934045,146.79079,74.050549,0.022,67.577278,65.183898,21.384269,32.57364,19.71811,14.404144,NA
BurkinaFaso_Fulani_Ziniare,FZR23,0.026137991,3.9206986,161.082375,78.413972,0.02,68.894285,68.064367,38.085471,18.270225,5.74075,19.534457,NA
BurkinaFaso_Fulani_Ziniare,FZR24,0.02237797,3.3566955,145.810848,67.13391,0.02,68.398461,62.539328,18.597832,29.228834,23.596571,NA,10.583732
BurkinaFaso_Fulani_Ziniare,FZR25,0.020947602,6.2842805,124.516027,62.842805,0.01,66.185921,44.928015,18.643453,11.833853,4.320247,9.26502,NA
BurkinaFaso_Fulani_Ziniare,FZR26,0.027793781,3.790061,130.253245,83.381342,0.022,63.256405,56.72961,27.478935,20.123418,14.234263,9.030881,22.781075
BurkinaFaso_Fulani_Ziniare,FZR27,0.01947252,4.172682929,122.027858,58.417561,0.014,59.810964,48.008543,22.445338,9.12497,20.297887,9.553795,11.203922
BurkinaFaso_Fulani_Ziniare,FZR28,0.013670182,2.734036467,128.171712,41.010547,0.015,60.390404,52.654228,26.257252,21.0348,NA,8.845575,NA
BurkinaFaso_Fulani_Ziniare,FZR29,0.004487561,1.923240286,146.024243,13.462682,0.007,69.579159,59.028192,26.038475,4.841099,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR30,0.016248763,2.708127167,140.511046,48.746289,0.018,73.104446,48.156358,29.928463,28.28152,9.786548,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR31,0.104432884,15.6649326,103.848682,313.298652,0.02,54.64323,37.51761,16.407988,7.924352,9.343874,9.832783,12.131765
BurkinaFaso_Fulani_Ziniare,FZR32,0.018432029,3.686405867,150.183808,55.296088,0.015,75.851359,56.233897,25.018008,12.674664,9.653541,26.048427,NA
BurkinaFaso_Fulani_Ziniare,FZR33,0.037693253,3.899302069,147.904821,113.07976,0.029,69.762345,60.808543,34.339131,28.476913,13.410944,23.135989,14.708324
BurkinaFaso_Fulani_Ziniare,FZR34,0.010425338,3.475112556,137.93853,31.276013,0.009,67.022108,56.991593,18.605503,10.915768,NA,15.679571,NA
BurkinaFaso_Fulani_Ziniare,FZR35,0.004420207,2.2101035,131.397006,13.260621,0.006,66.225526,51.130092,17.287478,10.014531,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR37,0.041366215,5.395593304,131.019544,124.098646,0.023,60.139536,59.401535,16.554855,29.657479,8.353152,34.91799,10.165979
BurkinaFaso_Fulani_Ziniare,FZR38,0.017805963,2.9676605,143.726493,53.417889,0.018,61.488155,64.170133,26.481172,27.848922,9.460687,7.695313,NA
BurkinaFaso_Fulani_Ziniare,FZR39,0.011163837,2.57627,136.253168,33.49151,0.013,61.581165,55.136125,32.647312,7.785201,4.806634,7.788241,NA
BurkinaFaso_Fulani_Ziniare,FZR40,0.007766638,2.118173909,132.045782,23.299913,0.011,65.748913,44.55544,32.006772,13.03457,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR41,0.022198788,4.756883143,119.318087,66.596364,0.014,56.599029,54.264551,11.654681,22.282018,9.947646,6.453347,NA
BurkinaFaso_Fulani_Ziniare,FZR42,0.04758149,6.206281304,130.910665,142.74447,0.023,57.111767,51.909584,30.781858,23.248858,14.809892,14.454461,10.988836
BurkinaFaso_Fulani_Ziniare,FZR43,0.011077479,2.769369833,134.479426,33.232438,0.012,64.861766,53.608414,24.396826,14.039343,10.805515,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR44,0.042546185,5.549502348,122.486805,127.638554,0.023,56.770631,54.998299,19.722523,24.757151,19.601335,15.746337,25.04529
BurkinaFaso_Fulani_Ziniare,FZR45,0.031455821,6.740533,119.431406,94.367462,0.014,50.894683,48.838931,24.838235,19.671,NA,6.578627,10.914334
BurkinaFaso_Fulani_Ziniare,FZR46,0.023563991,4.712798267,147.702379,70.691974,0.015,64.908063,58.789239,34.194166,7.27466,15.191791,6.522868,10.971088
BurkinaFaso_Fulani_Ziniare,FZR47,0.033637414,4.387488783,144.415287,100.912242,0.023,64.996086,62.810932,30.369925,26.866602,5.055521,20.030318,11.456035
BurkinaFaso_Fulani_Ziniare,FZR48,0.00938708,2.560112636,119.491422,28.161239,0.011,58.826475,45.265392,22.524498,21.036296,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR49,0.017203991,4.30099775,131.348639,51.611973,0.012,66.298361,51.665415,15.155735,22.446638,NA,14.146886,13.247577
BurkinaFaso_Fulani_Ziniare,FZR50,0.041632418,7.346897353,125.409601,124.897255,0.017,60.883334,50.084371,21.733695,12.785207,13.770513,NA,20.976609
BurkinaFaso_Fulani_Ziniare,FZR51,0.013680996,4.560331889,107.382737,41.042987,0.009,54.280002,39.653146,16.882883,8.652977,14.654495,NA,14.302221
BurkinaFaso_Fulani_Ziniare,FZR52,0.00603287,2.010956778,120.398699,18.098611,0.009,63.598599,47.50427,16.138958,11.255483,NA,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR53,0.031508324,4.109781391,125.834069,94.524972,0.023,64.312331,48.012783,29.641047,20.108222,10.90688,22.317696,25.060082
BurkinaFaso_Fulani_Ziniare,FZR54,0.010437787,3.131336,142.540004,31.31336,0.01,62.041305,63.295722,20.591176,17.575517,10.349644,NA,NA
BurkinaFaso_Fulani_Ziniare,FZR55,0.061606062,7.108391731,123.500462,184.818185,0.026,61.959423,47.158665,31.95613,13.882171,12.925908,13.836667,22.734644
Cameroon_Fulani_Tcheboua,Ftch114,0.00878373,2.027014538,139.174371,26.351189,0.013,59.632009,64.535169,32.237494,9.120888,NA,NA,NA
Cameroon_Fulani_Tcheboua,Ftch115,0.031765002,3.81180028,171.001766,95.295007,0.025,73.427773,73.030415,38.189709,19.138525,39.868525,6.839612,NA
Cameroon_Fulani_Tcheboua,Ftch116,0.007980877,2.3942632,132.435904,23.942632,0.01,60.369773,53.049987,27.459709,10.1753,5.323767,NA,NA
Cameroon_Fulani_Tcheboua,Ftch117,0.006899775,2.299925111,108.996811,20.699326,0.009,57.871553,44.229938,17.232208,4.409962,5.952476,NA,NA
Cameroon_Fulani_Tcheboua,Ftch118,0.00578839,3.4730338,116.290764,17.365169,0.005,60.261748,45.830341,11.908026,5.043955,4.543979,6.067884,NA
Cameroon_Fulani_Tcheboua,Ftch119,0.007856449,3.928224333,132.045994,23.569346,0.006,59.028265,51.667144,24.494126,5.209933,NA,15.215872,NA
Cameroon_Fulani_Tcheboua,Ftch120,0.019012349,3.802469733,129.194501,57.037046,0.015,63.488651,55.652098,16.281484,17.099925,21.222554,NA,12.486835
Cameroon_Fulani_Tcheboua,Ftch121,0.018694496,3.115749333,136.339898,56.083488,0.018,65.63164,53.900771,29.121971,15.701911,20.663526,7.403567,NA
Cameroon_Fulani_Tcheboua,Ftch122,0.016315068,2.879129647,118.451359,48.945204,0.017,54.916548,50.968281,21.600057,27.76594,NA,12.145737,NA
Cameroon_Fulani_Tcheboua,Ftch125,0.006466714,2.42501775,126.846303,19.400142,0.008,66.895007,46.346346,16.996352,16.00874,NA,NA,NA
Cameroon_Fulani_Tcheboua,Ftch127,0.027512876,3.056986259,157.508883,82.538629,0.027,63.528024,64.189675,45.550096,29.833455,30.76133,6.184932,NA
Cameroon_Fulani_Tcheboua,FTch128,0.061111136,5.092594667,152.715296,183.333408,0.036,72.144175,56.613954,39.637167,49.951942,14.753428,16.93741,26.242821
Cameroon_Fulani_Tcheboua,FTch129,0.138739498,8.32436988,136.939556,416.218494,0.05,59.318883,61.856003,41.578009,39.709866,5.090337,62.750231,37.57026
Cameroon_Fulani_Tcheboua,FTch130,0.032593877,4.251375304,169.761357,97.781632,0.023,70.842523,78.8124,30.518422,22.071761,18.181549,35.142418,11.973916
Cameroon_Fulani_Tcheboua,FTch131,0.066323973,5.852115294,152.593332,198.97192,0.034,69.043123,61.053029,34.491732,39.09687,20.230958,14.131644,51.287924
Cameroon_Fulani_Tcheboua,FTch132,0.017987767,2.997961167,158.538087,53.963301,0.018,70.918876,71.740738,24.760103,31.161429,NA,13.920242,NA
Cameroon_Fulani_Tcheboua,FTch133,0.030941477,3.094147733,166.596825,92.824432,0.03,72.552612,58.075984,62.152525,30.339449,5.352106,30.948581,NA
Cameroon_Fulani_Tcheboua,FTch134,0.029730183,3.877849957,169.148299,89.190549,0.023,69.120067,70.462074,38.014138,31.551469,22.808978,7.341898,NA
Cameroon_Fulani_Tcheboua,FTch135,0.020668972,2.952710286,150.387008,62.006916,0.021,69.756688,62.18651,25.309417,36.67816,18.463149,NA,NA
Cameroon_Fulani_Tcheboua,FTch136,0.032049903,8.740882545,116.204309,96.149708,0.011,50.50573,45.713261,23.233341,8.587488,10.772114,14.422541,NA
Cameroon_Fulani_Tcheboua,FTch137,0.033212116,3.832167192,156.718676,99.636347,0.026,68.579142,58.588457,39.504175,33.410408,14.267282,31.390491,10.615068
Cameroon_Fulani_Tcheboua,FTch138,0.027839406,3.212239154,157.762048,83.518218,0.026,69.694518,69.404312,36.217867,23.265979,25.672418,17.025172,NA
Cameroon_Fulani_Tcheboua,FTch139,0.039507432,4.558549808,148.834152,118.522295,0.026,61.06414,67.541774,30.716971,35.128994,19.841659,22.05563,14.94292
Cameroon_Fulani_Tcheboua,FTch142,0.02048927,3.235147895,142.027839,61.46781,0.019,67.889781,57.893716,32.116344,13.547545,13.547136,6.964357,11.53677
Cameroon_Fulani_Tcheboua,FTch144,0.017164426,3.029016412,141.86434,51.493279,0.017,60.611538,58.408055,33.03522,22.409746,4.283672,14.609388,NA
Cameroon_Fulani_Tcheboua,FTch146,0.021427096,3.781252294,162.318945,64.281289,0.017,68.371863,62.044631,38.740239,22.547613,10.341047,13.766161,10.78868
Cameroon_Fulani_Tcheboua,FTch147,0.07567794,6.879812727,138.171663,227.03382,0.033,58.158391,51.476098,44.791683,36.921331,19.479734,28.464238,25.504497
Cameroon_Fulani_Tcheboua,FTch148,0.012615698,2.911315,135.162532,37.847095,0.013,65.835711,54.147641,21.744633,15.075977,9.707679,6.497986,NA
Cameroon_Fulani_Tcheboua,FTch149,0.024808658,2.97703892,148.500866,74.425973,0.025,64.861917,52.834562,44.629697,34.565955,26.034708,NA,NA
Cameroon_Fulani_Tcheboua,FTch150,0.021726806,2.60721676,160.194834,65.180419,0.025,76.221456,64.723471,38.790005,29.745698,9.057521,7.337102,NA
